Transaction number,Vendor ,Category,Amount
1900805047,OAKTREE SCHOOL,General,"£1,800.00"
5201143261,SWEETT (UK) LIMITED,"Construction, Property and Fac Man","£1,800.00"
8001884560,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001884561,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001884563,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001884566,DRS CARE HOMES LTD,Temporary Accommodation,"£1,800.00"
8001867581,DILIGENT CARE SERVICES LTD,Social care,"£1,800.00"
5201142563,DVIP,Legal,"£1,800.00"
8001882815,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£1,799.10"
8001868988,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,796.96"
5201142831,RINGWAY JACOBS LIMITED,Public Realm,"£1,795.82"
8001882702,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,789.37"
8001873935,SEVACARE (UK) LTD,Social care,"£1,787.16"
5201142073,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£1,781.00"
1900805700,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,775.26"
200345479,DIMENSIONS (UK) LIMITED,Social care,"£1,772.16"
1900805806,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,770.00"
8001880843,DR FRENCH MEMORIAL HOME LTD,Temporary Accommodation,"£1,767.81"
8001885736,HOMELY CARE LTD T/A ST THERESA'S RE,Temporary Accommodation,"£1,767.72"
8001870781,ANDERSEN CARE LIMITED,Social care,"£1,764.00"
8001865121,SAPH LTD,Social care,"£1,764.00"
8001873979,SEVACARE (UK) LTD,Social care,"£1,756.64"
1900805036,REDACTED PERSONAL DATA,Sport and Leisure,"£1,753.75"
8001868950,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,750.97"
8001872321,PREMIER CAREWAITING LTD,Social care,"£1,750.50"
8001866221,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001866321,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001866201,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001866281,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,750.00"
8001866021,EZER LEYOLDOS LTD,Children and Education,"£1,747.50"
8001886202,ONE HOUSING GROUP LTD,Social care,"£1,746.92"
8001851341,NORTH LONDON ASIAN CARE,Social care,"£1,745.45"
1900806007,HOMES FOR HARINGEY LIMITED,Finance,"£1,743.74"
8001878401,CIRCLE OF CARE SERVICE LTD,Social care,"£1,742.00"
5201143545,REDACTED PERSONAL DATA,Sport and Leisure,"£1,742.00"
8001875841,ST LUCY CARE SER T/A STEP FORWARD H,Social care,"£1,740.00"
8001869921,VINEYARD (UK) SERVICES LTD,Social care,"£1,740.00"
1900805553,BAAF REGISTERED CHARITY,Communication,"£1,739.50"
5201143228,G W TWILLEY & SON LTD,Transport & Travel,"£1,739.22"
8001879313,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,736.31"
8001882795,FINEFAIR LTD,"Construction, Property and Fac Man","£1,735.72"
8001869052,MULLINVAM LIMITED,Temporary Accommodation,"£1,735.16"
8001869035,MULLINVAM LIMITED,Temporary Accommodation,"£1,735.12"
8001864161,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,730.04"
5201142049,FRIENDS OF QUEENS WOOD,General,"£1,728.68"
8001880008,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,728.60"
8001882689,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,728.60"
5201143006,CANFORD AUDIO PLC,"Construction, Property and Fac Man","£1,727.50"
5201144515,CHUBB ELECTRONIC SECURITY LIMITED,"Construction, Property and Fac Man","£1,723.80"
8001880025,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,722.60"
5201142653,GLS EDUCATIONAL SUPPLIES LIMITED,Children and Education,"£1,721.45"
8001858241,HAIL LTD,Social care,"£1,720.28"
5201141997,COUNSELLING & PSYCHOTHERAPY CENTRAL,Learning and Development,"£1,718.00"
5201142323,CROWN PROMOTIONS & REMOVALS LTD,General,"£1,717.92"
1900805337,BINOH,Children and Education,"£1,716.00"
8001873753,SEVACARE (UK) LTD,Social care,"£1,715.84"
8001873975,SEVACARE (UK) LTD,Social care,"£1,715.84"
8001873853,SEVACARE (UK) LTD,Social care,"£1,714.88"
8001882682,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,714.57"
8001884567,DRS CARE HOMES LTD,Temporary Accommodation,"£1,714.29"
8001802172,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,"£1,714.00"
8001885697,FOUR SEASONS 2000 LIMITED,Temporary Accommodation,"£1,708.75"
8001861681,EXTRA MILE CARE COMPANY,Social care,"£1,707.12"
8001850224,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,"£1,705.00"
8001850171,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,705.00"
8001850096,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,705.00"
8001873939,SEVACARE (UK) LTD,Social care,"£1,704.67"
1900805094,ALLPAY LIMITED,General,"£1,702.12"
8001858081,BY THE BRIDGE,Children and Education,"£1,698.60"
8001873757,SEVACARE (UK) LTD,Social care,"£1,697.08"
5201141781,REDACTED PERSONAL DATA,Sport and Leisure,"£1,696.64"
1900805289,LONDON GRID FOR LEARNING TRUST,Learning and Development,"£1,695.00"
8001853081,LONDON CARE PLC,Social care,"£1,693.54"
1900804742,STACE LLP,"Construction, Property and Fac Man","£1,693.00"
8001861081,EXTRA MILE CARE COMPANY,Social care,"£1,692.09"
1900804374,STACE LLP,"Construction, Property and Fac Man","£1,692.00"
5201143522,REDACTED PERSONAL DATA,Sport and Leisure,"£1,692.00"
8001879182,THE GRANGE,Temporary Accommodation,"£1,691.45"
8001851561,NORTH LONDON ASIAN CARE,Social care,"£1,691.14"
8001867561,DILIGENT CARE SERVICES LTD,Social care,"£1,690.00"
8001801938,CORNER HOUSE CARE LTD,Temporary Accommodation,"£1,689.60"
5201143820,MIDLAND FORESTRY LTD,Public Realm,"£1,689.37"
8001882786,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,688.44"
8001882769,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,688.44"
8001879168,KARLAMAIN LTD,Temporary Accommodation,"£1,687.20"
1900806084,HORNSEY SCHOOL FOR GIRLS,General,"£1,683.00"
8001879246,KINGSLEY HEALTHCARE,Temporary Accommodation,"£1,681.93"
1900805787,BT PAYMENT SERVICES LTD,IT and Telecoms,"£1,680.98"
8001859041,EXTRA MILE CARE COMPANY,Social care,"£1,677.34"
1900806078,NOW MEDICAL,General,"£1,675.00"
8001880022,THE TUDORS RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,674.51"
8001885650,ANCHOR TRUST,Temporary Accommodation,"£1,673.61"
8001879278,LITTLE SISTERS OF THE POOR,Temporary Accommodation,"£1,673.58"
5201142581,FRASER HAMILTON ASSOCIATES LTD,Communication,"£1,673.39"
5201144739,LONDON BOROUGH OF WALTHAM FOREST,People and Recruitment,"£1,666.67"
8001879183,IGNICOLL t/a THE LODGE,Temporary Accommodation,"£1,664.40"
5201142083,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£1,660.00"
8001882748,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£1,659.60"
8001879201,THE LIMES RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,658.14"
8001859341,SURECARE ENFIELD,Social care,"£1,656.48"
5201143452,REDACTED PERSONAL DATA,Sport and Leisure,"£1,653.70"
8001869020,MAGICARE LTD,Temporary Accommodation,"£1,653.00"
1900806465,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,651.50"
1900805350,BINOH,Children and Education,"£1,650.00"
5201144096,LEISURE MATTERS (UK) LTD,People and Recruitment,"£1,650.00"
5201144652,FILCRIS LTD,Communication,"£1,647.50"
1900806674,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,647.25"
8001870601,ANDERSEN CARE LIMITED,Social care,"£1,644.50"
8001879180,HOMEFIELD COURT,Temporary Accommodation,"£1,642.20"
1900804371,STACE LLP,"Construction, Property and Fac Man","£1,640.00"
1900804741,STACE LLP,"Construction, Property and Fac Man","£1,640.00"
5201143433,PARAGON GROUP UK LIMITED,Communication,"£1,638.67"
8001880017,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,638.56"
8001879303,HAIL LTD,Social care,"£1,637.58"
8001885597,PAT SHAW HOUSE,Temporary Accommodation,"£1,635.18"
5201143844,ELIESHA TRAINING LIMITED,Learning and Development,"£1,635.00"
8001882755,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,630.67"
1900805671,REDACTED PERSONAL DATA,Legal,"£1,625.00"
1900806551,REDACTED PERSONAL DATA,General,"£1,623.13"
8001867361,DILIGENT CARE SERVICES LTD,Social care,"£1,622.40"
1900805913,ACCESS SELF STORAGE - EDMONTON,"Construction, Property and Fac Man","£1,620.02"
8001848421,EXTRA MILE CARE COMPANY,Social care,"£1,618.75"
8001877921,CIRCLE OF CARE SERVICE LTD,Social care,"£1,617.00"
8001882791,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,615.71"
8001882788,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,615.71"
8001880064,ST MUNGOS COMMUNITY HOUSING ASSOCIA,Temporary Accommodation,"£1,613.75"
8001877061,CIRCLE OF CARE SERVICE LTD,Social care,"£1,612.00"
8001850161,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,612.00"
8001850062,WEST LODGE LIMITED,Temporary Accommodation,"£1,612.00"
8001868971,NORTHLEACH COURT,Temporary Accommodation,"£1,610.14"
5201143789,EDUCATION LONDON LTD,People and Recruitment,"£1,610.00"
8001862521,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,610.00"
8001882811,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man","£1,607.14"
8001882741,FINEFAIR LTD,"Construction, Property and Fac Man","£1,607.14"
8001880607,BAXENDALE WOODSIDE HOME,Temporary Accommodation,"£1,605.86"
8001855581,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,605.32"
1900805505,NORTH BRIDGE HOUSE SCHOOL,General,"£1,603.80"
1900805261,HORIZON TEACHERS LTD,People and Recruitment,"£1,603.30"
8001882809,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,602.73"
1900805286,INDIVIDIO MEDIA LIMITED,IT and Telecoms,"£1,600.00"
5201143000,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,"£1,600.00"
8001866641,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,600.00"
1900805940,SANZA TEACHING AGENCY LIMITED,People and Recruitment,"£1,600.00"
8001882754,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,596.38"
8001882746,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,596.38"
200345480,CYPRIOT COMMUNITY CENTRE,Social care,"£1,594.85"
8001871581,ANDERSEN CARE LIMITED,Social care,"£1,588.60"
8001870581,ANDERSEN CARE LIMITED,Social care,"£1,588.60"
8001882820,THEMICARE LTD,"Construction, Property and Fac Man","£1,581.42"
5201144476,CROYDON HEALTH SERVICES NHS TRUST,Public Health,"£1,581.11"
8001885719,PINETRUST RCH,Temporary Accommodation,"£1,579.80"
8001869015,MULLINVAM LIMITED,Temporary Accommodation,"£1,579.42"
5201144858,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,575.00"
8001868959,CEDAR GARDENS CARE LTD,Temporary Accommodation,"£1,574.48"
8001880033,GCH (QUEENSWAY) LTD,Temporary Accommodation,"£1,574.06"
5201144105,ROYAL MAIL GROUP PLC,General,"£1,573.75"
8001873959,SEVACARE (UK) LTD,Social care,"£1,572.48"
8001873930,SEVACARE (UK) LTD,Social care,"£1,572.20"
8001841621,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£1,570.00"
1900805432,GREAT ORMOND ST HOSP FOR CHILD NHS,General,"£1,567.25"
8001880687,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,566.90"
8001861802,EXTRA MILE CARE COMPANY,Social care,"£1,562.60"
5201142574,FRONTLINE STAFFING LTD,People and Recruitment,"£1,560.24"
5201142575,FRONTLINE STAFFING LTD,People and Recruitment,"£1,560.24"
8001882763,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£1,560.00"
8001856121,RENAISSANCE PERSONNEL LIMITED,Social care,"£1,557.60"
8001878623,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£1,554.80"
1900805265,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,554.00"
5201144314,LOGICALIS UK LTD,IT and Telecoms,"£1,551.67"
5201143082,REDACTED PERSONAL DATA,Sport and Leisure,"£1,550.62"
1900805798,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,550.32"
5201141969,JANIE LIGHTFOOT TEXTILES LLP,Sport and Leisure,"£1,550.00"
8001850946,MANHATTAN PROPERTY SERVICES,"Construction, Property and Fac Man","£1,550.00"
8001880606,CHASTON HOUSE LTD,Temporary Accommodation,"£1,549.46"
8001872245,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£1,549.29"
1900804999,PARTRIDGE & PRINT LTD,Communication,"£1,549.00"
8001862021,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,544.60"
8001880036,WATERFALL HOUSE LTD t/a SEAFORTH LO,Temporary Accommodation,"£1,544.40"
8001871961,PREMIER CAREWAITING LTD,Social care,"£1,544.00"
8001879151,DIPLOTEC LTD,Temporary Accommodation,"£1,542.34"
200345459,HORNSEY HOUSING TRUST,Social care,"£1,539.92"
8001880690,DEAN HOUSE,Temporary Accommodation,"£1,539.90"
8001868958,AGUDAS ISRAEL HOUSING ASSOCIAT LTD,Temporary Accommodation,"£1,539.13"
8001880706,TORRINGTON HOMES,Temporary Accommodation,"£1,536.43"
8001830701,CIRCLE OF CARE SERVICE LTD,Social care,"£1,536.00"
8001878421,CIRCLE OF CARE SERVICE LTD,Social care,"£1,536.00"
1900805414,REDACTED PERSONAL DATA,General,"£1,534.00"
8001882802,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,531.46"
8001882821,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,531.46"
8001882779,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,531.46"
8001882798,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,531.46"
8001882790,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,531.46"
5201144163,RELIABLE DISTRIBUTIONS,General,"£1,530.00"
8001879225,JAH-JIREH CHARITY HOMES,Temporary Accommodation,"£1,528.58"
8001880646,DRAYCOMBE HOUSE CARE LTD,Temporary Accommodation,"£1,528.03"
8001863441,SAPH LTD,Social care,"£1,527.25"
8001868964,GRACEWELL HEALTHCARE 2 LIMITED,Temporary Accommodation,"£1,527.22"
5201142322,CROWN PROMOTIONS & REMOVALS LTD,General,"£1,520.00"
8001850155,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,519.00"
8001850181,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,519.00"
5201143859,ROYAL MAIL GROUP PLC,General,"£1,515.98"
5201142582,FRASER HAMILTON ASSOCIATES LTD,Communication,"£1,512.97"
5201144270,KENYON BLOCK CONSULTANTS LTD,People and Recruitment,"£1,512.00"
5201143007,KENYON BLOCK CONSULTANTS LTD,People and Recruitment,"£1,512.00"
8001879312,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,510.12"
8001880876,OURRIS PROPERTIES LIMITED,General,"£1,510.07"
8001865681,THE GRANGE,Temporary Accommodation,"£1,510.00"
5201142802,COFELY WORKPLACE LTD,General,"£1,506.33"
1900805181,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£1,504.21"
1900805419,SOUTHERN FORENSIC MEDICAL SERVICES,General,"£1,504.15"
8001882782,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,503.13"
8001861441,EXTRA MILE CARE COMPANY,Social care,"£1,502.78"
5201143449,REDACTED PERSONAL DATA,Sport and Leisure,"£1,502.46"
8001880067,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,500.39"
5201142177,TRUSTMARQUE SOLUTIONS LIMITED,IT and Telecoms,"£1,500.37"
8001878607,TWINGLOBE CARE HOMES LTD,Social care,"£1,500.00"
5201144267,ALLEN LANE LTD,Finance,"£1,500.00"
1900805381,METANOIA INSTITUTE,Learning and Development,"£1,500.00"
5201142170,ALLEN LANE LTD,Finance,"£1,500.00"
5201143887,ASA GRP LTD T/A ASA DISTRIBUTION,General,"£1,500.00"
5201144395,NHS ENGLAND,Public Health,"£1,500.00"
8001882806,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£1,500.00"
5201143209,ALLEN LANE LTD,Finance,"£1,500.00"
1900806621,UNIVERSITY OF KENT,Learning and Development,"£1,500.00"
5201142707,PUBLIC MANAGEMENT ASSOCIATES LIMITE,Learning and Development,"£1,500.00"
8001882783,MANHATTAN PROPERTY SERVICES,"Construction, Property and Fac Man","£1,500.00"
5201144495,STACE LLP,"Construction, Property and Fac Man","£1,500.00"
5201144295,GARDINER & THEOBOLD LLP,"Construction, Property and Fac Man","£1,500.00"
1900806423,HANXIN LTD,Communication,"£1,499.91"
5201142612,REDACTED PERSONAL DATA,Sport and Leisure,"£1,498.33"
200345478,CATCH 22 CHARITY LTD,Social care,"£1,497.97"
8001867861,DILIGENT CARE SERVICES LTD,Social care,"£1,496.40"
1900805968,PATH ESTATES LTD,Temporary Accommodation,"£1,490.95"
1900805351,BINOH,Children and Education,"£1,490.00"
8001850121,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,488.00"
8001850180,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,"£1,488.00"
8001850206,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,488.00"
8001850220,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,488.00"
8001876081,WEST LODGE LIMITED,Temporary Accommodation,"£1,488.00"
1900805833,VAROSI ESTATES LIMITED,Temporary Accommodation,"£1,488.00"
8001882747,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,484.70"
8001868929,BUPA CARE HOMES (CFCHOMES) LTD,Temporary Accommodation,"£1,484.53"
8001882732,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,484.31"
8001882760,CARE R US LTD T/A KROSSROADS,"Construction, Property and Fac Man","£1,483.81"
8001875561,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man","£1,482.76"
1900805179,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£1,481.64"
5201144150,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£1,480.70"
8001873735,SEVACARE (UK) LTD,Social care,"£1,480.68"
1900806071,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,480.00"
8001882749,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man","£1,478.58"
8001884562,DRS CARE HOMES LTD,Temporary Accommodation,"£1,478.57"
1900805934,A24 GROUP LIMITED T/A AMBITION 24 H,People and Recruitment,"£1,478.13"
5201141937,TSI VOICE & DATA LLP,IT and Telecoms,"£1,478.01"
8001880014,VENETIA RESIDENTIAL CARE HOME,Temporary Accommodation,"£1,477.16"
5201144364,CGI IT UK LIMITED,IT and Telecoms,"£1,475.86"
8001859601,MAREGO LTD,Social care,"£1,471.70"
8001859621,MAREGO LTD,Social care,"£1,471.70"
8001872901,PREMIER CAREWAITING LTD,Social care,"£1,470.00"
5201142714,RIMA DESIGN LTD,Communication,"£1,470.00"
5201142523,RELIABLE DISTRIBUTIONS,General,"£1,460.00"
5201142948,WPG LIMITED,Communication,"£1,458.54"
8001877281,CIRCLE OF CARE SERVICE LTD,Social care,"£1,458.00"
8001850149,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,457.00"
8001850199,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,457.00"
8001850133,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,457.00"
8001877101,CIRCLE OF CARE SERVICE LTD,Social care,"£1,456.00"
8001873776,SEVACARE (UK) LTD,Social care,"£1,454.64"
5201143787,MACE LTD,"Construction, Property and Fac Man","£1,453.00"
8001842521,EXTRA MILE CARE COMPANY,Social care,"£1,451.68"
5201144508,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,450.00"
5201143063,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,450.00"
5201143723,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,450.00"
5201142168,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,450.00"
5201144507,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,450.00"
5201144448,ICARUS COMPUTER SYSTEMS LTD,IT and Telecoms,"£1,450.00"
8001868941,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£1,448.78"
8001865125,SAPH LTD,Social care,"£1,448.51"
8001880319,REDACTED PERSONAL DATA,Social care,"£1,448.15"
1900805577,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,447.68"
8001871642,ANDERSEN CARE LIMITED,Social care,"£1,447.42"
8001882738,STEP AHEAD SERVICES LTD,"Construction, Property and Fac Man","£1,445.45"
8001855601,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,444.84"
8001884539,REDACTED PERSONAL DATA,Social care,"£1,443.71"
5201142319,NORTHGATE INFORMATION SOLUTIONS UK,IT and Telecoms,"£1,441.49"
8001882684,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,441.15"
8001854981,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,440.32"
8001879741,PERSON CENTRED CARE HOMES DAY OPPS,Social care,"£1,440.00"
8001882824,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man","£1,440.00"
8001866621,MAREGO LTD,Social care,"£1,440.00"
8001882694,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,439.14"
8001880035,JEWISH CARE,Temporary Accommodation,"£1,438.68"
5201143540,REDACTED PERSONAL DATA,Sport and Leisure,"£1,438.40"
1900805795,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,436.98"
8001854961,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,432.26"
8001882785,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,431.30"
8001868952,FIVE ACRES NURSING HOME LTD,Temporary Accommodation,"£1,430.36"
8001873745,SEVACARE (UK) LTD,Social care,"£1,429.56"
8001873854,SEVACARE (UK) LTD,Social care,"£1,429.56"
8001873830,SEVACARE (UK) LTD,Social care,"£1,429.56"
8001874009,SEVACARE (UK) LTD,Social care,"£1,429.56"
