Transaction No.,Vendor Name, Category ,Amount
8001702060,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,410.00"
8001702077,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,410.00"
8001702142,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,410.00"
5201132341,REDACTED PERSONAL DATA,Sport and Leisure,"£1,409.42"
8001731502,NTEC SUPPORT SERVICES LTD,Social Care,"£1,408.00"
1900797640,REDACTED PERSONAL DATA,Legal,"£1,404.00"
8001707221,SEVACARE (UK) LTD,Social Care,"£1,403.68"
1900797121,ROYAL MAIL GROUP PLC,General,"£1,402.92"
8001719369,ST ANNES RESIDENTIAL HOME,Temporary Accommodation,"£1,402.35"
8001710101,PASHUN OUTREACH SERVICES LTD,Social Care,"£1,401.60"
8001683446,LONDON CARE PLC,Social Care,"£1,401.12"
1900796989,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,400.00"
1900798100,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,400.00"
8001699661,ASHNESS CARE LTD,Temporary Accommodation,"£1,400.00"
8001699761,ASHNESS CARE LTD,Temporary Accommodation,"£1,400.00"
8001702561,DILIGENT CARE SERVICES LTD,Temporary Accommodation,"£1,400.00"
8001702882,DILIGENT CARE SERVICES LTD,Social Care,"£1,400.00"
8001715741,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£1,400.00"
8001715761,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£1,400.00"
8001715821,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£1,400.00"
8001715841,MAPLE CARE AND SUPPORT SERVICES LTD,Temporary Accommodation,"£1,400.00"
8001722241,DILIGENT CARE SERVICES LTD,Social Care,"£1,400.00"
8001708521,OASIS CARE & TRAINING AGENCY,Social Care,"£1,398.60"
8001718301,WGC HOUSING ASSOCIATION LTD,Temporary Accommodation,"£1,397.75"
8001690761,ARAN HOMES LIMITED,Temporary Accommodation,"£1,396.52"
8001690921,ARAN HOMES LIMITED,Temporary Accommodation,"£1,396.52"
8001718642,NORTH LONDON ASIAN CARE,Social Care,"£1,396.36"
5201131917,REDACTED PERSONAL DATA,Sport and Leisure,"£1,392.93"
8001723950,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,392.08"
8001709301,CORE OUTREACH & CARE SERVICES UK LT,Social Care,"£1,391.96"
8001723943,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,390.44"
8001724020,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,390.44"
8001718143,METHODIST HOMES FOR THE AGED,Temporary Accommodation,"£1,390.43"
8001716988,GRACE EYRE FOUNDATION,Social Care,"£1,385.62"
8001701994,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,380.00"
8001702039,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,380.00"
8001702053,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,380.00"
8001702091,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,380.00"
8001702129,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,380.00"
8001709472,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,"£1,380.00"
8001709479,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,"£1,380.00"
8001709491,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,"£1,380.00"
8001709498,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,380.00"
8001709504,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,"£1,380.00"
8001717961,DILIGENT CARE SERVICES LTD,Social Care,"£1,380.00"
8001723944,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,378.79"
8001724049,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,378.79"
8001724058,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,378.79"
1900797107,LGC LIMITED,General,"£1,371.80"
1900798198,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£1,369.25"
1900798200,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,"£1,368.39"
8001554821,JANUS SOLUTIONS,Social Care,"£1,366.40"
1900797420,DSI BILLING SERVICES,Finance,"£1,366.17"
1900798722,TERSUS CONSULTANCY LTD,"Construction, Property and Fac Man","£1,365.00"
1900797499,WATKINS GRAY INTERNATIONAL LLP,People and Recruitment,"£1,364.31"
5201132032,REDACTED PERSONAL DATA,Sport and Leisure,"£1,364.00"
1900798119,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,362.20"
1900797917,NCER CIC,Children and Education,"£1,358.22"
1900797361,ANNA HOUSE LTD,Children and Education,"£1,358.00"
1900797362,ANNA HOUSE LTD,Children and Education,"£1,358.00"
1900797388,ANNA HOUSE LTD,Children and Education,"£1,358.00"
8001718142,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,357.84"
8001696128,ST ANNES RESIDENTIAL HOME,Temporary Accommodation,"£1,357.11"
8001699601,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,357.00"
5201131152,REDACTED PERSONAL DATA,Sport and Leisure,"£1,355.66"
1900797764,HOMELINK LETTINGS & ESTATES LTD,Temporary Accommodation,"£1,350.00"
8001702011,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,350.00"
8001702022,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,350.00"
8001702116,ESTATE141 LIMITED,Temporary Accommodation,"£1,350.00"
8001709490,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,350.00"
8001713221,NORTH LONDON ASIAN CARE,Social Care,"£1,346.42"
5201131612,REDACTED PERSONAL DATA,Sport and Leisure,"£1,343.32"
8001691602,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,342.24"
8001683403,LONDON CARE PLC,Social Care,"£1,341.01"
8001683873,LONDON CARE PLC,Social Care,"£1,341.00"
8001683328,LONDON CARE PLC,Social Care,"£1,340.50"
8001711841,EXTRA MILE CARE COMPANY,Social Care,"£1,340.34"
8001711901,LYNCADE LTD t/a CAVENDISH CARS,Travel,"£1,338.20"
8001718881,ANDERSEN CARE LIMITED,Social Care,"£1,337.84"
5201132354,NPS LONDON LTD,"Construction, Property and Fac Man","£1,334.96"
8001707166,GREENFIELDS RES CARE HOMES LTD,General,"£1,333.97"
1900797172,HOUSING REVIEWS LTD,General,"£1,333.00"
8001723941,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,331.40"
5201130573,PROFESSOR CHRIS BENTLEY CONSULTING,People and Recruitment,"£1,330.55"
5201130303,DELL CORPORATION LTD,IT and Telecoms,"£1,330.00"
5201130975,ROYAL MAIL GROUP PLC,General,"£1,329.94"
8001708861,CORE OUTREACH & CARE SERVICES UK LT,Social Care,"£1,329.90"
8001711661,EXTRA MILE CARE COMPANY,Social Care,"£1,328.21"
8001717143,NEW CENTURY CARE (FINCHLEY) LTD,Temporary Accommodation,"£1,327.46"
5201130843,REDACTED PERSONAL DATA,Sport and Leisure,"£1,326.80"
1900798658,BINOH,Children and Education,"£1,320.00"
1900798659,BINOH,Children and Education,"£1,320.00"
1900798671,BINOH,Children and Education,"£1,320.00"
1900798672,BINOH,Children and Education,"£1,320.00"
1900798692,BINOH,Children and Education,"£1,320.00"
8001702095,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,320.00"
8001702096,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,320.00"
8001702118,WEST LODGE LIMITED,Temporary Accommodation,"£1,320.00"
8001702144,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,320.00"
8001709473,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,320.00"
1900797826,FORENSIC PATHOLOGY OPINION LTD,General,"£1,318.40"
8001412064,MAISON MOTI LTD,Temporary Accommodation,"£1,318.26"
5201131892,TNT POST LONDON LTD,General,"£1,318.25"
5201131877,EXPOSURE ORGANISATION LTD,Communication,"£1,316.00"
8001719379,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,314.80"
5201131218,TNT POST LONDON LTD,General,"£1,314.37"
5201129992,KENYON BLOCK CONSULTANTS LTD,People and Recruitment,"£1,314.00"
8001708625,REDACTED PERSONAL DATA,Children and Education,"£1,311.00"
8001708646,REDACTED PERSONAL DATA,Children and Education,"£1,311.00"
1900798572,TERSUS CONSULTANCY LTD,"Construction, Property and Fac Man","£1,305.00"
8001711421,EXTRA MILE CARE COMPANY,Social Care,"£1,304.17"
5201129984,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,"£1,303.68"
5201130844,REDACTED PERSONAL DATA,Sport and Leisure,"£1,302.00"
5201132039,REDACTED PERSONAL DATA,Sport and Leisure,"£1,302.00"
8001699122,CIRCLE OF CARE SERVICE LTD,Social Care,"£1,302.00"
8001705861,ONE HOUSING GROUP LTD,Social Care,"£1,299.52"
1900797092,SICO EUROPE LTD,General,"£1,293.75"
8001711621,EXTRA MILE CARE COMPANY,Social Care,"£1,292.15"
5201131621,REDACTED PERSONAL DATA,Sport and Leisure,"£1,291.80"
8001700141,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,290.82"
8001701993,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,290.00"
8001702019,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,290.00"
8001702021,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,290.00"
8001702031,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,290.00"
8001702040,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,290.00"
8001709457,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,290.00"
8001723201,HAIL LTD,Social Care,"£1,288.16"
8001724910,SEVACARE (UK) LTD,Social Care,"£1,287.76"
5201131552,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,287.00"
8001725243,SEVACARE (UK) LTD,Social Care,"£1,286.36"
8001683426,LONDON CARE PLC,Social Care,"£1,285.74"
8001716978,REDACTED PERSONAL DATA,Social Care,"£1,284.28"
5201130301,bksb LIMITED,Children and Education,"£1,280.00"
8001706081,OPTIMAL CARE SERVICES LTD,Social Care,"£1,280.00"
8001696138,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,272.39"
1900798084,LONDON BOROUGH OF BARNET,Food and Drink,"£1,272.17"
8001705881,ONE HOUSING GROUP LTD,Social Care,"£1,268.21"
8001706021,ONE HOUSING GROUP LTD,Social Care,"£1,268.21"
5201132017,REDACTED PERSONAL DATA,Sport and Leisure,"£1,267.70"
5201130242,XEROX FINANCE LTD,IT and Telecoms,"£1,261.12"
8001718191,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,260.11"
8001718199,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,260.11"
8001702004,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,260.00"
8001702008,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,260.00"
8001702009,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,260.00"
8001709469,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,"£1,260.00"
8001709481,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,260.00"
8001690621,ARAN HOMES LIMITED,Temporary Accommodation,"£1,258.52"
8001690801,ARAN HOMES LIMITED,Temporary Accommodation,"£1,255.04"
8001690841,ARAN HOMES LIMITED,Temporary Accommodation,"£1,255.04"
8001724006,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,252.45"
5201132739,VOICEABILITY ADVOCACY,General,"£1,252.00"
8001716381,THE PROPERTY COMPANY LONDON LTD,Temporary Accommodation,"£1,251.30"
5201130361,REDACTED PERSONAL DATA,Legal,"£1,250.00"
5201131237,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£1,250.00"
5201131717,REDACTED PERSONAL DATA,Legal,"£1,250.00"
8001702721,DILIGENT CARE SERVICES LTD,Social Care,"£1,250.00"
8001722321,DILIGENT CARE SERVICES LTD,Social Care,"£1,250.00"
5201131059,REDACTED PERSONAL DATA,Sport and Leisure,"£1,248.28"
5201132236,CRYSTAL PERSONNEL SERVICES,General,"£1,242.00"
1900796991,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,240.00"
5201132687,NATIONWIDE TRAINING LIMITED,Learning and Development,"£1,240.00"
8001650666,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,240.00"
8001724044,FINEFAIR LTD,"Construction, Property and Fac Man","£1,240.00"
8001705501,ONE HOUSING GROUP LTD,Social Care,"£1,237.21"
5201130945,XEROX FINANCE LTD,IT and Telecoms,"£1,236.74"
1900797766,BRANTWOOD HOUSE,Temporary Accommodation,"£1,236.00"
5201131796,REDACTED PERSONAL DATA,Sport and Leisure,"£1,235.20"
8001718224,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£1,233.36"
8001710061,COTTAGE & RURAL ENTERPRISES LTD,Social Care,"£1,231.20"
8001713201,NORTH LONDON ASIAN CARE,Social Care,"£1,230.35"
5201132325,RINGWAY JACOBS LIMITED,Public Realm,"£1,226.92"
8001719336,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,225.88"
8001697261,SATELLITE CONSORTIUM LIMITED,Social Care,"£1,225.18"
1900798231,PERSONNEL HYGIENE SERVICES LTD,General,"£1,224.36"
5201132238,CRYSTAL PERSONNEL SERVICES,General,"£1,220.00"
8001702941,DILIGENT CARE SERVICES LTD,Social Care,"£1,220.00"
8001722281,DILIGENT CARE SERVICES LTD,Social Care,"£1,220.00"
8001683349,LONDON CARE PLC,Social Care,"£1,219.12"
8001702301,PROVIDENCE PROJECTS LIMITED,Social Care,"£1,217.86"
1900797082,WOODCROFT SCHOOL,Children and Education,"£1,210.00"
8001705421,ONE HOUSING GROUP LTD,Social Care,"£1,209.31"
8001705901,ONE HOUSING GROUP LTD,Social Care,"£1,206.52"
8001707501,RESIDENTIAL CARE SERVICES LTD,"Construction, Property and Fac Man","£1,205.60"
8001724936,SEVACARE (UK) LTD,Social Care,"£1,204.99"
8001702461,DILIGENT CARE SERVICES LTD,Social Care,"£1,202.00"
8001710662,INDEPENDENCE HOMES LTD,Temporary Accommodation,"£1,201.53"
1900796992,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,200.00"
1900798169,TTP COUNSELLING CENTRE LTD,Public Health,"£1,200.00"
1900798197,FINEFAIR LTD,Children and Education,"£1,200.00"
8001698381,CIRCLE OF CARE SERVICE LTD,Social Care,"£1,200.00"
8001701985,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
8001702056,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
8001702058,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
8001702059,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
8001702066,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,200.00"
8001702106,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,200.00"
8001702137,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,200.00"
8001702145,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,200.00"
8001707174,CAMDEN LODGE,Social Care,"£1,200.00"
8001709483,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,200.00"
8001723974,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,197.67"
8001723988,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,197.67"
8001723990,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,197.67"
8001724000,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,197.67"
5201132029,REDACTED PERSONAL DATA,Sport and Leisure,"£1,190.40"
8001688921,CIRCLE OF CARE SERVICE LTD,Social Care,"£1,189.56"
1900798294,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,188.02"
1900798681,BINOH,Children and Education,"£1,188.00"
8001696094,QUANTUM CARE LIMITED,Temporary Accommodation,"£1,186.33"
8001696222,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£1,179.00"
5201131911,REDACTED PERSONAL DATA,Sport and Leisure,"£1,178.40"
8001687161,NORWOOD SCHOOLS LTD,Social Care,"£1,177.96"
8001701541,NORWOOD SCHOOLS LTD,Social Care,"£1,177.96"
8001710441,EXTRA MILE CARE COMPANY,Social Care,"£1,177.96"
5201131618,REDACTED PERSONAL DATA,Sport and Leisure,"£1,175.27"
8001723998,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,175.08"
8001724022,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,175.08"
5201130259,A. & T. FLOORING LTD,"Construction, Property and Fac Man","£1,175.00"
1900796970,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,174.07"
5201131899,REDACTED PERSONAL DATA,Sport and Leisure,"£1,173.87"
5201131054,REDACTED PERSONAL DATA,Sport and Leisure,"£1,173.86"
8001725191,SEVACARE (UK) LTD,Social Care,"£1,171.70"
1900797762,HOMELINK LETTINGS & ESTATES LTD,Temporary Accommodation,"£1,170.00"
8001709781,EXTRA MILE CARE COMPANY,Social Care,"£1,169.22"
8001725239,SEVACARE (UK) LTD,Social Care,"£1,168.81"
8001700301,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,166.96"
5201131066,DIFFERENT STROKES LONDON NORTH GROU,Social Care,"£1,165.83"
5201131690,REDACTED PERSONAL DATA,Sport and Leisure,"£1,165.60"
8001723181,HAIL LTD,Social Care,"£1,164.28"
8001725207,SEVACARE (UK) LTD,Social Care,"£1,163.76"
1900797709,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,162.50"
5201130607,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,162.50"
8001724955,SEVACARE (UK) LTD,Social Care,"£1,161.38"
5201132240,CRYSTAL PERSONNEL SERVICES,General,"£1,161.00"
1900798097,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,160.00"
1900798676,BINOH,Children and Education,"£1,160.00"
1900798680,BINOH,Children and Education,"£1,160.00"
5201131867,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,160.00"
5201130838,REDACTED PERSONAL DATA,Sport and Leisure,"£1,159.40"
8001725227,SEVACARE (UK) LTD,Social Care,"£1,158.96"
5201131272,REDACTED PERSONAL DATA,Sport and Leisure,"£1,155.20"
8001497742,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man","£1,155.00"
8001709841,EXTRA MILE CARE COMPANY,Social Care,"£1,154.19"
1900797522,SILVER BIRCH CARE LTD,Children and Education,"£1,152.72"
5201131739,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201131740,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201131741,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201131742,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
8001699641,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£1,150.00"
5201130842,REDACTED PERSONAL DATA,Sport and Leisure,"£1,149.23"
8001724983,SEVACARE (UK) LTD,Social Care,"£1,148.60"
8001697761,SATELLITE CONSORTIUM LIMITED,Social Care,"£1,145.28"
8001725184,SEVACARE (UK) LTD,Social Care,"£1,143.52"
8001710841,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£1,141.00"
1900798566,TERSUS CONSULTANCY LTD,"Construction, Property and Fac Man","£1,140.00"
8001701999,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,140.00"
8001702010,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,140.00"
8001702032,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,140.00"
8001702033,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,140.00"
8001709447,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,140.00"
8001709450,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,140.00"
8001709489,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,140.00"
1900798049,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,139.50"
1900797662,UBIQUS UK LTD,Communication,"£1,136.00"
8001696941,VIRIDIAN HOUSING,Social Care,"£1,130.85"
1900798206,FINEFAIR LTD,Children and Education,"£1,129.33"
8001724072,FINEFAIR LTD,"Construction, Property and Fac Man","£1,129.29"
1900798682,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,129.11"
1900798243,RIG MEDICAL RECRUIT LTD,People and Recruitment,"£1,128.00"
1900797824,REDACTED PERSONAL DATA,General,"£1,124.80"
8001717110,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,124.59"
8001725240,SEVACARE (UK) LTD,Social Care,"£1,122.96"
5201130853,REDACTED PERSONAL DATA,Social Care,"£1,120.32"
5201131150,REDACTED PERSONAL DATA,Sport and Leisure,"£1,119.97"
5201130849,REDACTED PERSONAL DATA,Social Care,"£1,119.80"
5201131758,ROYAL MAIL GROUP PLC,General,"£1,119.38"
8001716681,SATELLITE CONSORTIUM LIMITED,Social Care,"£1,117.67"
5201130246,TNT POST LONDON LTD,General,"£1,114.79"
8001721261,HAIL LTD,Social Care,"£1,113.84"
1900797813,RIG MEDICAL RECRUIT LTD,People and Recruitment,"£1,110.38"
1900798220,AFTER CARE (N W) LIMITED,Children and Education,"£1,108.00"
5201131251,RESTORE COMMUNITY PROJECTS,General,"£1,104.17"
8001692321,PLAN CARE LIMITED,Social Care,"£1,103.56"
1900797439,THE PLACEMENT GROUP (UK) LTD,People and Recruitment,"£1,102.80"
8001713341,SEVACARE (UK) LTD,Social Care,"£1,102.80"
8001725057,SEVACARE (UK) LTD,Social Care,"£1,102.80"
1900797444,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900797679,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900798687,RAE TRADING LTD,General,"£1,100.00"
1900798515,PLEXUS CLIENT ACCOUNT,Finance,"£1,099.00"
8001713741,LYNCADE LTD t/a CAVENDISH CARS,Travel,"£1,098.20"
8001705781,ONE HOUSING GROUP LTD,Social Care,"£1,098.02"
5201130168,XEROX FINANCE LTD,IT and Telecoms,"£1,097.88"
8001702024,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,095.00"
8001702030,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,095.00"
8001702035,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,095.00"
8001702036,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,095.00"
